rental_id,price,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough
684,299900,1,1,600,2,16,65,1,0,0,0,0,1,0,0,Midtown,Manhattan
3089,510000,1,1,720,3,11,115,0,0,0,1,1,0,0,1,Upper East Side,Manhattan
2324,525600,2,2,979,3,30,13,1,0,0,0,0,0,0,0,Midtown,Manhattan
5536,368800,0,1,766,4,17,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
5689,259500,1,1,650,4,4,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
7820,385000,1,1,800,7,16,34,0,1,0,1,1,1,0,1,Midtown East,Manhattan
9900,400000,1,1,687,3,16,31,0,0,1,0,1,0,0,0,Battery Park City,Manhattan
11344,329000,1,1,750,2,10,89,0,0,0,0,0,0,0,0,Midtown,Manhattan
7100,210000,1,1,650,4,5,88,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
4726,520000,4,2,1000,2,2,116,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
9810,1000000,2,2,1350,2,53,38,0,0,0,0,0,0,0,0,Midtown West,Manhattan
7062,630000,2,2,1260,8,5,46,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
5347,487000,2,2,972,4,8,28,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
5685,450000,1,2,890,9,3,106,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
4128,600000,1,1,801,1,1,3,0,0,0,0,0,0,0,0,East Village,Manhattan
9612,250000,2,1,800,4,4,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
7158,1450000,4,5,2700,8,30,18,1,1,1,0,1,1,0,1,Upper East Side,Manhattan
7215,400000,1,1,555,2,4,8,0,0,0,0,0,0,0,0,Chelsea,Manhattan
4016,215000,1,1,669,6,2,4,0,0,0,0,0,0,0,0,Hamilton Heights,Manhattan
2916,1200000,2,2,1828,4,7,76,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
4295,230000,0,1,425,8,12,28,1,0,0,0,0,0,0,0,Midtown West,Manhattan
3097,1078000,3,2,1608,6,12,5,1,0,0,1,0,1,0,0,Battery Park City,Manhattan
9843,165000,1,1,585,1,4,96,1,0,0,0,0,0,0,0,Washington Heights,Manhattan
1224,535000,1,1,900,1,15,51,0,0,0,0,1,0,0,0,Greenwich Village,Manhattan
9377,449500,2,2,951,12,20,32,0,1,0,1,1,0,0,1,Midtown East,Manhattan
363,1450000,2,2,1400,2,3,98,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
9444,380000,2,2,1100,5,10,12,0,0,0,1,0,0,0,0,Lower East Side,Manhattan
251,180000,1,1,670,4,1,116,1,1,1,1,1,1,0,1,East Harlem,Manhattan
10425,245000,0,1,400,2,3,116,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2298,600000,1,1,1000,2,2,116,0,0,0,0,1,0,0,0,Soho,Manhattan
1036,275000,2,1,750,14,3,116,0,0,0,1,0,0,0,0,Upper East Side,Manhattan
8108,505000,1,1,985,5,39,37,1,1,0,1,0,0,0,0,Upper East Side,Manhattan
5596,220000,1,1,550,2,2,108,0,0,0,0,0,1,0,0,Hamilton Heights,Manhattan
3536,308500,0,1,506,5,10,44,1,0,1,0,0,0,0,0,Midtown East,Manhattan
4115,365000,0,1,517,6,2,2,0,0,0,0,0,0,0,0,Gramercy Park,Manhattan
9482,380000,1,1,710,6,31,37,0,0,0,1,1,0,0,0,Midtown East,Manhattan
7926,350000,0,1,585,2,3,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
2526,1050000,4,2,1900,5,9,84,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
3306,799900,4,2,1825,5,11,91,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
5936,418500,1,1,884,10,42,27,0,0,0,1,1,0,0,0,Midtown East,Manhattan
3524,335000,0,1,400,2,25,26,0,0,1,0,0,1,0,0,Midtown East,Manhattan
7950,285000,3,1,850,2,5,96,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
10624,332300,3,1,1400,3,3,96,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
8345,430000,2,1,650,3,3,116,0,0,0,0,0,0,0,0,West Village,Manhattan
334,590000,1,1,980,3,24,33,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
10231,320000,2,1,900,8,6,76,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
1737,1066200,3,4,2044,2,9,85,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
318,665000,2,2,1143,6,30,10,1,0,1,1,1,1,0,1,Upper West Side,Manhattan
385,380000,1,1,682,3,12,31,0,0,0,0,0,0,1,0,Battery Park City,Manhattan
2572,408000,1,1,560,1,2,29,1,0,0,0,0,0,0,0,Chelsea,Manhattan
2478,500000,2,2,1000,2,1,116,0,0,1,0,0,1,0,0,East Village,Manhattan
6689,350000,1,1,700,1,5,91,0,0,0,0,0,1,0,0,Upper West Side,Manhattan
4476,750000,2,2,1487,10,9,9,0,1,1,1,1,1,0,1,Upper East Side,Manhattan
6240,457500,0,1,853,3,11,52,1,0,1,0,1,1,1,0,Tribeca,Manhattan
7057,400000,1,1,775,2,4,90,1,0,0,0,0,0,0,0,Financial District,Manhattan
10931,392500,0,1,572,0,11,4,1,0,0,0,0,0,0,0,East Village,Manhattan
4059,550000,1,2,934,2,18,29,0,0,0,0,0,1,1,0,Upper East Side,Manhattan
10086,850000,3,2,1650,2,18,14,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2938,330000,3,2,1300,2,2,96,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
595,1500000,2,3,2800,6,4,109,0,0,1,0,0,0,0,0,Greenwich Village,Manhattan
1823,495000,1,1,812,4,5,19,1,1,1,1,1,0,0,1,Upper West Side,Manhattan
2294,999500,3,3,1552,3,9,13,1,1,0,1,1,0,0,1,Upper East Side,Manhattan
3468,349500,1,1,771,2,7,90,1,0,0,0,0,0,0,0,Financial District,Manhattan
9034,260000,2,1,740,12,2,101,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
5274,300000,2,1,800,3,1,96,0,0,0,0,0,0,0,0,Midtown West,Manhattan
3348,585500,2,2,1171,10,9,27,1,0,0,0,0,0,0,0,Midtown East,Manhattan
6696,450000,1,1,874,2,3,25,0,0,1,1,0,0,0,0,Upper East Side,Manhattan
4227,799500,1,1,1075,4,33,33,0,0,0,1,0,1,0,0,Midtown,Manhattan
974,1800000,4,4,3160,1,5,79,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
8649,245000,0,1,475,3,15,85,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
6794,379100,1,1,585,12,16,4,1,0,0,0,0,0,0,0,Midtown West,Manhattan
5876,560000,1,1,865,2,9,85,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
9421,394500,1,1,609,5,3,9,1,0,0,0,0,0,0,0,Tribeca,Manhattan
509,300000,0,1,613,3,7,31,0,1,1,1,1,0,0,1,Battery Park City,Manhattan
7711,750000,2,2,1400,4,6,90,0,1,0,1,1,1,0,1,Upper East Side,Manhattan
260,395000,1,1,606,2,37,6,0,0,1,1,1,0,0,1,Financial District,Manhattan
3662,345000,0,1,500,1,1,3,1,0,0,0,0,0,0,0,East Village,Manhattan
7128,320000,1,1,717,2,5,28,0,0,0,0,0,0,0,0,Battery Park City,Manhattan
10453,585000,1,1,850,2,24,30,0,1,0,1,1,0,0,1,Flatiron,Manhattan
11225,1099500,4,3,2200,4,12,90,1,0,1,0,0,0,0,0,Upper West Side,Manhattan
4987,280000,0,1,550,1,3,58,0,0,0,1,1,0,0,1,Chelsea,Manhattan
10335,257500,0,1,386,10,20,29,1,1,1,0,0,1,0,0,Midtown West,Manhattan
9711,159900,0,1,343,6,16,55,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
4448,340000,1,1,606,6,26,37,1,0,0,0,0,0,0,0,Midtown East,Manhattan
6251,299500,2,1,900,5,4,106,0,0,0,0,0,0,0,0,Midtown West,Manhattan
6425,379000,1,1,752,7,5,7,1,0,0,0,0,0,0,0,Midtown West,Manhattan
6712,419500,1,1,760,2,5,55,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
5216,941500,3,2,1650,10,14,53,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
10298,179500,1,1,800,3,4,79,0,0,0,0,0,0,0,0,Inwood,Manhattan
8639,600000,1,1,982,7,50,6,0,0,0,0,0,0,0,0,Midtown South,Manhattan
3932,476500,1,1,741,4,6,2,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
7873,525000,1,1,896,4,6,8,0,0,0,0,0,0,0,0,East Village,Manhattan
922,1750000,3,3,2433,3,20,9,0,0,0,1,0,0,0,0,Upper East Side,Manhattan
1564,525000,2,1,861,4,15,37,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1331,384500,1,1,841,5,4,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2967,800000,2,2,1907,1,34,102,0,0,0,0,0,0,0,0,Financial District,Manhattan
5123,356000,1,1,698,6,5,14,1,0,1,1,1,1,0,1,Upper West Side,Manhattan
5808,177500,0,1,400,5,3,96,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
7056,510000,2,2,1040,2,5,90,1,0,0,0,0,0,0,0,Financial District,Manhattan
608,800000,3,3,2084,2,9,85,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
6209,765000,1,1,900,1,9,11,0,0,0,0,0,0,0,0,Midtown,Manhattan
1608,1500000,3,3,2070,3,19,29,0,0,0,0,1,1,0,0,Upper East Side,Manhattan
6450,310000,0,1,520,1,18,53,0,0,0,0,0,0,0,0,Midtown,Manhattan
2234,244500,0,1,500,4,2,96,0,0,0,0,0,0,0,0,East Village,Manhattan
2176,520000,1,1,861,4,14,37,0,1,1,1,1,1,0,0,Midtown West,Manhattan
2444,328500,0,1,494,3,7,54,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
5738,1000000,2,1,1500,1,6,106,1,0,0,1,1,1,0,0,Soho,Manhattan
5693,525000,1,1,850,2,25,42,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1172,460000,3,2,1013,2,6,96,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
372,445000,2,2,1350,6,18,53,0,0,0,0,0,0,0,0,Midtown East,Manhattan
8756,900000,3,3,1800,3,8,100,0,0,0,1,0,0,0,0,Upper West Side,Manhattan
3974,700000,2,2,1325,2,27,8,0,1,1,1,1,0,0,1,Financial District,Manhattan
9257,1500000,3,3,1981,9,16,11,0,0,1,1,1,1,1,1,Upper East Side,Manhattan
4167,299500,1,1,750,2,12,91,0,0,0,0,0,0,0,0,Morningside Heights,Manhattan
1709,420000,1,1,719,4,2,9,0,1,1,1,1,1,0,1,Tribeca,Manhattan
7630,260000,0,1,400,5,18,30,0,0,0,0,0,0,0,0,Midtown East,Manhattan
3502,970000,4,3,2000,2,10,75,1,0,0,0,0,0,0,0,Central Park South,Manhattan
1297,605800,2,2,1222,13,9,1,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
1712,1125700,5,3,2000,9,8,6,1,0,0,0,0,0,0,0,Financial District,Manhattan
101,500000,1,1,700,3,7,16,0,1,1,1,1,1,0,1,Chelsea,Manhattan
8383,240000,0,1,503,1,12,30,0,1,1,1,1,0,1,0,Upper West Side,Manhattan
3659,325000,0,1,525,6,9,14,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
200,1400000,2,2,2000,4,55,33,0,0,0,1,1,0,0,0,Midtown,Manhattan
9217,403500,0,1,490,3,41,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
8027,339500,1,1,620,9,6,15,1,0,1,1,1,0,0,0,Midtown East,Manhattan
6567,1400000,3,3,2153,1,6,9,0,1,0,1,1,1,1,1,Upper East Side,Manhattan
10802,282500,0,1,538,1,18,112,1,0,0,0,0,0,0,0,Financial District,Manhattan
6846,205000,0,1,300,8,1,106,0,0,0,0,0,0,0,0,East Village,Manhattan
5106,299500,0,1,500,2,3,50,0,0,0,0,0,0,1,0,Greenwich Village,Manhattan
10550,505000,2,2,1195,4,2,28,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2453,590000,0,1,1650,1,3,11,0,0,0,0,0,0,0,0,Soho,Manhattan
8708,245000,0,1,550,6,13,52,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
8212,220000,0,1,400,8,4,86,0,1,1,1,1,1,0,0,Midtown East,Manhattan
8478,373000,1,1,740,2,28,9,1,0,0,0,0,0,0,0,Financial District,Manhattan
6892,560000,1,1,909,1,10,6,1,0,1,1,1,1,0,1,Tribeca,Manhattan
9698,280000,1,1,600,5,5,96,0,0,0,0,0,0,0,0,Lower East Side,Manhattan
657,1100000,2,2,2101,1,3,110,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
4376,435000,1,1,643,4,14,2,0,0,0,0,0,0,0,0,Midtown East,Manhattan
8584,390000,1,1,850,3,1,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
11130,650000,2,2,1175,2,42,6,0,1,0,0,0,0,0,0,Financial District,Manhattan
3926,749500,2,1,650,3,6,106,0,0,0,0,0,0,0,0,Soho,Manhattan
1335,299900,1,1,800,4,2,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
5698,259500,1,1,600,7,5,106,0,0,1,1,1,1,0,1,East Village,Manhattan
1240,525000,2,2,1000,2,6,34,0,0,0,0,0,0,0,0,Midtown West,Manhattan
4120,599500,2,2,1500,2,4,89,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
5684,394600,1,1,547,1,12,29,1,0,0,0,0,0,0,0,Chelsea,Manhattan
10680,780000,2,2,1404,43,35,10,0,0,1,1,1,1,0,1,Battery Park City,Manhattan
5731,320000,0,1,613,3,3,31,0,1,1,0,0,0,0,0,Battery Park City,Manhattan
5930,495000,2,1,900,5,3,116,1,0,1,0,1,0,0,0,Upper West Side,Manhattan
7836,365000,2,1,850,43,3,14,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2961,260000,0,1,570,2,19,13,0,0,0,0,0,0,0,0,Financial District,Manhattan
9521,310000,4,1,1000,2,2,109,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
4877,450000,2,1,900,3,2,116,1,1,1,1,1,0,0,0,Lower East Side,Manhattan
655,525000,1,1,724,5,14,9,1,0,0,0,0,0,0,0,Tribeca,Manhattan
10364,337500,1,1,658,6,15,14,1,0,1,1,1,1,0,1,Midtown West,Manhattan
3514,460000,2,1,955,16,8,65,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
3305,367500,1,1,650,3,26,31,0,0,0,0,1,0,0,0,Midtown East,Manhattan
10083,335000,1,1,800,1,5,116,0,0,0,1,0,0,0,0,Little Italy,Manhattan
1635,350000,1,1,760,5,3,8,0,0,1,0,0,0,0,0,Midtown West,Manhattan
731,625000,2,1,800,1,8,87,1,0,0,0,0,1,0,0,Financial District,Manhattan
8617,470000,1,1,941,7,22,39,1,0,0,0,0,0,0,0,Midtown East,Manhattan
654,248500,0,1,550,8,4,55,0,0,1,1,1,1,0,0,Upper East Side,Manhattan
396,1250000,3,3,1776,7,6,9,0,1,0,1,1,0,0,1,Upper West Side,Manhattan
6538,461500,1,1,775,9,7,86,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
8581,325000,0.5,1,650,4,15,85,1,0,0,0,0,0,0,0,Financial District,Manhattan
5590,400000,1,1,900,16,12,65,0,0,0,1,1,0,0,1,Upper East Side,Manhattan
51,200000,0,1,400,5,5,53,0,0,0,1,1,1,0,1,Midtown West,Manhattan
814,395000,1,1,860,2,33,29,0,0,0,0,0,0,0,0,Midtown,Manhattan
6083,209900,0,1,300,1,3,116,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
4680,1000000,2,2,1849,2,4,89,0,0,0,0,1,0,0,0,Central Park South,Manhattan
5130,319500,0,1,620,10,3,18,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2131,275000,0,1,428,3,12,15,1,0,0,0,0,0,0,0,Financial District,Manhattan
6054,295000,0,1,525,5,20,30,0,0,0,1,1,0,0,0,Midtown East,Manhattan
2419,540000,1,1,855,1,14,8,0,0,0,0,0,0,0,0,Flatiron,Manhattan
9514,510000,1,1,767,2,10,9,1,0,0,0,0,0,0,0,Flatiron,Manhattan
5987,215000,1,1,615,4,5,12,0,1,0,1,1,0,0,1,East Harlem,Manhattan
8834,480000,2,2,1150,3,6,30,0,0,0,1,0,1,0,0,Upper West Side,Manhattan
1842,341500,1,1,592,1,7,116,1,0,0,0,0,0,0,0,Financial District,Manhattan
3402,599500,2,1,950,3,5,116,1,0,0,0,1,0,0,0,East Village,Manhattan
5480,369500,1,1,1000,4,14,89,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
9728,265000,0,1,547,2,2,86,0,0,0,0,0,0,0,0,Central Park South,Manhattan
1024,460000,1,1,750,6,3,106,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
8321,279000,0,1,472,4,4,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
3912,370000,1,1,800,1,4,25,0,1,0,1,1,1,0,1,Upper West Side,Manhattan
7625,450000,2,1,864,5,30,30,0,0,1,0,1,0,0,1,Midtown East,Manhattan
5000,1450000,3,3,1800,2,31,22,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
8018,355000,1,1,642,10,29,29,1,0,0,0,0,0,0,0,Midtown West,Manhattan
5673,353500,1,1,702,5,10,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
4531,900000,1,2,1800,2,5,116,0,0,0,0,0,0,0,0,Soho,Manhattan
3937,400000,1,1,639,5,8,37,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
9013,332300,0,1,431,2,21,16,1,1,0,0,1,1,0,1,Flatiron,Manhattan
5583,649500,3,2,1195,3,28,37,1,1,1,0,1,0,0,0,Midtown,Manhattan
9363,240000,1,1,400,5,2,76,0,0,0,0,1,0,0,0,Midtown East,Manhattan
4779,460000,2,2,1100,10,12,57,0,1,0,1,1,0,0,0,Upper East Side,Manhattan
1339,800000,2,2,1436,1,7,47,0,0,0,1,1,1,0,0,Midtown,Manhattan
1488,449500,2,1,801,6,21,31,1,0,1,0,0,0,0,0,Midtown East,Manhattan
420,290000,1,1,700,3,4,30,0,0,0,1,1,1,0,1,Upper West Side,Manhattan
3897,608000,2,2,1211,5,31,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
10523,510000,4,1,1200,7,5,41,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
5070,345300,0,1,514,12,6,4,1,0,0,0,0,0,0,0,Midtown West,Manhattan
4187,900000,2,2,1611,1,9,8,0,0,0,0,0,0,0,0,Flatiron,Manhattan
6612,935000,2,2,1700,2,14,85,0,0,0,1,0,0,0,0,Upper West Side,Manhattan
1976,351000,1,1,788,7,4,29,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
134,450600,2,1,1134,2,20,85,1,1,1,0,1,1,0,1,Upper West Side,Manhattan
400,400000,1,1,550,2,9,89,0,1,1,1,1,1,0,1,Midtown,Manhattan
4077,300000,0,1,620,9,17,46,0,0,0,0,0,0,0,0,Midtown East,Manhattan
9218,337000,1,1,583,10,12,16,1,0,0,0,0,0,0,0,Midtown West,Manhattan
8667,631000,2,2,988,5,3,9,1,0,0,0,0,0,0,0,Tribeca,Manhattan
1020,499500,2,2,908,7,15,29,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
9203,349500,1,1,773,3,30,29,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
10908,382300,0,1,924,3,15,44,1,0,0,0,0,0,0,0,Financial District,Manhattan
666,1250000,4,3,2150,2,25,38,0,0,0,0,0,0,0,0,Midtown West,Manhattan
5108,1200000,5,3,3425,2,8,111,1,0,0,0,0,0,0,0,Midtown,Manhattan
7025,799500,3,2,1317,4,9,7,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
8964,310000,1,1,683,1,4,30,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
10340,461000,1,1,602,3,8,16,1,1,1,1,1,1,0,1,Chelsea,Manhattan
642,476800,1,1,600,2,39,16,1,1,0,1,1,0,0,1,Flatiron,Manhattan
3597,365000,1,1,709,4,3,116,0,0,0,1,1,0,0,0,Financial District,Manhattan
6179,275000,0,1,500,3,4,28,0,0,0,1,1,1,0,0,Midtown East,Manhattan
2530,390000,3,1,1100,1,6,96,0,0,0,0,0,1,0,0,Upper West Side,Manhattan
2220,400000,1,1,768,2,37,9,0,0,0,0,0,0,0,0,Midtown West,Manhattan
4656,550000,1,1,900,4,5,96,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1907,185000,2,1,550,2,2,116,1,0,0,0,0,0,0,0,East Harlem,Manhattan
10321,315000,1,1,770,8,7,55,0,0,0,1,0,0,0,0,Upper East Side,Manhattan
10056,240000,1,1,775,2,2,95,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
8405,1150000,2,2,1644,1,5,89,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3763,270000,0,1,560,6,15,44,1,0,0,0,1,0,0,0,Midtown East,Manhattan
8379,995000,3,2,1900,16,16,28,0,1,1,0,0,1,1,0,Upper East Side,Manhattan
6114,320000,1,1,670,1,7,29,0,1,0,1,1,0,0,1,Upper West Side,Manhattan
6120,449500,1,1,778,3,34,13,1,0,0,0,0,0,0,0,Midtown,Manhattan
2802,315000,1,1,700,12,8,32,0,0,0,0,0,0,0,0,Midtown East,Manhattan
11268,550000,0,1,1200,4,9,109,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
4624,395000,1,1,737,1,9,19,1,1,1,1,1,1,0,1,Midtown West,Manhattan
5297,420000,4,2,2000,7,5,90,0,0,0,1,0,0,0,0,East Harlem,Manhattan
9078,319500,2,1,850,3,4,106,0,0,0,0,0,0,0,0,Gramercy Park,Manhattan
6702,400000,1,1,850,7,12,34,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2341,999500,2,2,1809,5,11,86,0,0,0,0,0,0,0,0,Midtown West,Manhattan
10801,512500,2,2,1034,2,10,90,1,0,0,0,0,0,0,0,Financial District,Manhattan
3378,262500,0,1,565,1,2,12,0,0,0,0,0,0,0,0,Financial District,Manhattan
1781,322500,0,1,520,2,30,14,1,0,0,0,0,0,0,0,Midtown South,Manhattan
3074,595000,1,1,732,8,16,10,1,0,0,0,0,0,0,0,Chelsea,Manhattan
2306,265000,0,1,500,2,7,53,0,0,0,1,0,0,0,0,Midtown,Manhattan
151,750000,1,1,992,5,14,86,0,0,0,0,0,0,0,0,Midtown West,Manhattan
9393,520000,4,2,1500,1,1,91,1,0,0,0,0,0,0,0,Morningside Heights,Manhattan
9189,665000,2,2,1171,3,6,61,1,0,1,0,1,0,0,0,Midtown East,Manhattan
10332,245000,0,1,435,8,20,28,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2208,670000,2,1,1000,1,29,51,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
6099,719500,2,2,1450,2,7,10,0,1,0,0,0,1,0,0,Midtown East,Manhattan
6950,335000,0,1,428,10,4,0,1,0,0,0,0,0,0,0,Midtown West,Manhattan
9475,468600,1,1,759,43,7,8,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1792,450000,1,1,938,1,7,180,0,0,0,1,1,0,0,1,Financial District,Manhattan
2210,260000,0,1,452,3,32,29,0,0,0,0,0,0,0,0,Financial District,Manhattan
2636,300000,1,1,703,4,5,27,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
6635,695000,2,2,1150,2,15,6,0,0,0,0,0,0,1,0,Lower East Side,Manhattan
877,465000,1,1,670,2,20,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
8560,335000,1,1,714,5,16,26,0,0,0,0,0,0,0,0,Midtown East,Manhattan
6111,685400,3,2,2200,7,8,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2656,380000,4,2,1500,5,1,96,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
6866,850000,2,2,1409,43,15,8,0,0,0,0,0,0,0,0,Battery Park City,Manhattan
9921,295000,1,1,819,11,4,108,1,0,0,0,0,0,0,0,Lower East Side,Manhattan
53,625000,1,1,987,2,6,8,0,1,1,1,1,1,0,0,Midtown,Manhattan
7895,735000,2,2,1380,10,20,30,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
4917,475000,1,1,851,7,9,12,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
5240,272000,0,1,265,9,5,0,0,0,0,0,0,0,0,0,Midtown East,Manhattan
5280,249500,1,1,600,3,6,76,1,0,1,0,0,1,0,0,Upper West Side,Manhattan
10930,215000,1,1,600,5,2,126,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2821,295000,0,1,600,2,9,90,1,0,0,0,0,0,0,0,Financial District,Manhattan
5615,270000,0,1,450,7,4,115,0,0,0,1,0,0,0,0,West Village,Manhattan
2576,334100,0,1,623,4,12,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
3346,530000,2,2,1050,7,7,30,1,0,1,1,1,1,0,1,Upper East Side,Manhattan
9136,340000,1,1,623,2,11,89,0,0,0,1,1,0,0,1,Midtown,Manhattan
8127,690000,3,1,2200,1,4,116,0,0,0,0,0,0,0,0,Soho,Manhattan
8158,269000,1,1,600,1,9,87,0,0,0,0,0,0,0,0,Midtown East,Manhattan
3397,200000,1,1,600,8,2,106,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
4329,395000,0,1,929,1,19,102,0,0,0,1,0,0,0,0,Financial District,Manhattan
2770,260000,0,1,428,12,4,8,0,1,1,1,1,1,0,1,Midtown West,Manhattan
1315,1500000,2,2,1700,2,18,80,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
8712,1390000,3,3,2000,5,5,2,0,0,0,0,0,0,0,0,Tribeca,Manhattan
2629,299000,1,1,504,6,4,113,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
10173,479500,2,2,1015,8,18,29,0,0,0,1,1,0,0,1,Upper East Side,Manhattan
10638,285000,2,1,750,7,5,106,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
5054,350000,2,1,1000,6,19,57,0,0,0,0,0,0,0,0,Midtown East,Manhattan
11,699500,1,1,800,2,30,86,0,0,0,1,1,0,0,1,Central Park South,Manhattan
8504,650000,1,1,1218,2,5,101,0,1,0,1,1,0,1,0,Tribeca,Manhattan
2762,270000,0,1,450,3,2,15,1,0,0,0,0,0,0,0,Midtown West,Manhattan
4547,750000,4,2,1500,3,4,55,0,0,0,0,1,0,1,0,Upper West Side,Manhattan
10085,570000,1,1,940,2,14,13,0,0,0,1,0,0,0,0,Midtown,Manhattan
4970,390000,1,1,560,2,1,106,0,1,0,0,0,0,0,1,West Village,Manhattan
6592,419500,1,1,700,7,8,6,0,0,0,0,0,0,0,0,Gramercy Park,Manhattan
5565,729000,3,2,1164,2,15,0,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1117,380000,1,1,900,2,3,52,0,1,1,1,1,1,0,1,Greenwich Village,Manhattan
2697,341000,1,1,850,3,6,66,0,1,1,1,1,1,0,1,Chelsea,Manhattan
2681,290000,0,1,525,3,23,11,1,1,1,0,1,1,0,0,Upper East Side,Manhattan
107,925000,2,2,1653,11,3,8,0,0,0,0,1,0,0,0,Upper East Side,Manhattan
7816,1300000,3,3,1973,5,9,2,0,0,0,0,0,0,0,0,Tribeca,Manhattan
2233,1000000,2,3,1840,1,6,54,0,0,0,0,0,0,0,0,Tribeca,Manhattan
2237,450000,2,2,927,12,14,27,0,1,0,1,1,0,0,1,Midtown East,Manhattan
1028,300000,1,1,600,5,10,30,0,0,0,1,1,0,0,1,Midtown East,Manhattan
